unit,category,use,translation,item,subcategory,value,date,source,jason_notes
StÙck (Piece),Beef,,cow,KÙhe,Beef,5.25,1641,,
StÙck (Piece),Beef,,cow,KÙhe,Beef,null,1642,,
StÙck (Piece),Beef,,cow,KÙhe,Beef,null,1643,,
StÙck (Piece),Beef,,cow,KÙhe,Beef,2,1644,,
StÙck (Piece),Beef,,cow,KÙhe,Beef,14.5,1645,,
StÙck (Piece),Beef,,cow,KÙhe,Beef,6,1646,,
StÙck (Piece),Beef,,cow,KÙhe,Beef,null,1647,,
StÙck (Piece),Beef,,cow,KÙhe,Beef,null,1648,,
StÙck (Piece),Beef,,cow,KÙhe,Beef,null,1649,,
StÙck (Piece),Beef,,cow,KÙhe,Beef,null,1650,,
StÙck (Piece),Beef,,cow,KÙhe,Beef,null,1651,,
StÙck (Piece),Beef,,cow,KÙhe,Beef,null,1652,,
StÙck (Piece),Beef,,cow,KÙhe,Beef,null,1653,,
StÙck (Piece),Beef,,cow,KÙhe,Beef,null,1654,,
StÙck (Piece),Beef,,cow,KÙhe,Beef,null,1655,,
StÙck (Piece),Beef,,cow,KÙhe,Beef,null,1656,,
StÙck (Piece),Beef,,cow,KÙhe,Beef,null,1657,,
StÙck (Piece),Beef,,cow,KÙhe,Beef,null,1658,,
StÙck (Piece),Beef,,cow,KÙhe,Beef,3,1659,,
StÙck (Piece),Beef,,cow,KÙhe,Beef,null,1660,,
StÙck (Piece),Beef,,cow,KÙhe,Beef,null,1661,,
StÙck (Piece),Beef,,cow,KÙhe,Beef,null,1662,,
StÙck (Piece),Beef,,cow,KÙhe,Beef,7,1663,,
StÙck (Piece),Beef,,cow,KÙhe,Beef,18,1664,,
StÙck (Piece),Beef,,cow,KÙhe,Beef,0,1665,,
StÙck (Piece),Beef,,cow,KÙhe,Beef,null,1666,,
StÙck (Piece),Beef,,cow,KÙhe,Beef,null,1667,,
StÙck (Piece),Beef,,cow,KÙhe,Beef,0,1668,,
StÙck (Piece),Beef,,cow,KÙhe,Beef,null,1669,,
StÙck (Piece),Beef,,cow,KÙhe,Beef,null,1670,,
StÙck (Piece),Beef,,cow,KÙhe,Beef,null,1671,,
StÙck (Piece),Beef,,cow,KÙhe,Beef,null,1672,,
StÙck (Piece),Beef,,cow,KÙhe,Beef,null,1673,,
StÙck (Piece),Beef,,cow,KÙhe,Beef,null,1674,,
StÙck (Piece),Beef,,cow,KÙhe,Beef,null,1675,,
StÙck (Piece),Beef,,cow,KÙhe,Beef,null,1676,,
StÙck (Piece),Beef,,cow,KÙhe,Beef,null,1677,,
StÙck (Piece),Beef,,cow,KÙhe,Beef,null,1678,,
StÙck (Piece),Beef,,cow,KÙhe,Beef,null,1679,,
StÙck (Piece),Beef,,cow,KÙhe,Beef,null,1680,,
StÙck (Piece),Beef,,cow,KÙhe,Beef,null,1681,,
StÙck (Piece),Beef,,cow,KÙhe,Beef,null,1682,,
StÙck (Piece),Beef,,cow,KÙhe,Beef,null,1683,,
StÙck (Piece),Beef,,cow,KÙhe,Beef,null,1684,,
StÙck (Piece),Beef,,cow,KÙhe,Beef,null,1685,,
StÙck (Piece),Beef,,cow,KÙhe,Beef,null,1686,,
StÙck (Piece),Beef,,cow,KÙhe,Beef,null,1687,,
StÙck (Piece),Beef,,cow,KÙhe,Beef,null,1688,,
Stof (Fluids),Beef (preserved),,corned beef,P_kelrindfleisch,,null,1640,,
Stof (Fluids),Beef (preserved),,corned beef,P_kelrindfleisch,,245,1641,,
Stof (Fluids),Beef (preserved),,corned beef,P_kelrindfleisch,,null,1642,,
Stof (Fluids),Beef (preserved),,corned beef,P_kelrindfleisch,,null,1643,,
Stof (Fluids),Beef (preserved),,corned beef,P_kelrindfleisch,,540,1644,,
Stof (Fluids),Beef (preserved),,corned beef,P_kelrindfleisch,,120,1645,,
Stof (Fluids),Beef (preserved),,corned beef,P_kelrindfleisch,,192,1646,,
Stof (Fluids),Beef (preserved),,corned beef,P_kelrindfleisch,,null,1647,,
Stof (Fluids),Beef (preserved),,corned beef,P_kelrindfleisch,,null,1648,,
Stof (Fluids),Beef (preserved),,corned beef,P_kelrindfleisch,,null,1649,,
Stof (Fluids),Beef (preserved),,corned beef,P_kelrindfleisch,,null,1650,,
Stof (Fluids),Beef (preserved),,corned beef,P_kelrindfleisch,,null,1651,,
Stof (Fluids),Beef (preserved),,corned beef,P_kelrindfleisch,,null,1652,,
Stof (Fluids),Beef (preserved),,corned beef,P_kelrindfleisch,,null,1653,,
Stof (Fluids),Beef (preserved),,corned beef,P_kelrindfleisch,,null,1654,,
Stof (Fluids),Beef (preserved),,corned beef,P_kelrindfleisch,,null,1655,,
Stof (Fluids),Beef (preserved),,corned beef,P_kelrindfleisch,,null,1656,,
Stof (Fluids),Beef (preserved),,corned beef,P_kelrindfleisch,,null,1657,,
Stof (Fluids),Beef (preserved),,corned beef,P_kelrindfleisch,,null,1658,,
Stof (Fluids),Beef (preserved),,corned beef,P_kelrindfleisch,,0,1659,,
Stof (Fluids),Beef (preserved),,corned beef,P_kelrindfleisch,,null,1660,,
Stof (Fluids),Beef (preserved),,corned beef,P_kelrindfleisch,,null,1661,,
Stof (Fluids),Beef (preserved),,corned beef,P_kelrindfleisch,,null,1662,,
Stof (Fluids),Beef (preserved),,corned beef,P_kelrindfleisch,,288,1663,,
Stof (Fluids),Beef (preserved),,corned beef,P_kelrindfleisch,,null,1664,,
Stof (Fluids),Beef (preserved),,corned beef,P_kelrindfleisch,,576,1665,,
Stof (Fluids),Beef (preserved),,corned beef,P_kelrindfleisch,,null,1666,,
Stof (Fluids),Beef (preserved),,corned beef,P_kelrindfleisch,,null,1667,,
Stof (Fluids),Beef (preserved),,corned beef,P_kelrindfleisch,,null,1668,,
Stof (Fluids),Beef (preserved),,corned beef,P_kelrindfleisch,,null,1669,,
Stof (Fluids),Beef (preserved),,corned beef,P_kelrindfleisch,,null,1670,,
Stof (Fluids),Beef (preserved),,corned beef,P_kelrindfleisch,,null,1671,,
Stof (Fluids),Beef (preserved),,corned beef,P_kelrindfleisch,,null,1672,,
Stof (Fluids),Beef (preserved),,corned beef,P_kelrindfleisch,,null,1673,,
Stof (Fluids),Beef (preserved),,corned beef,P_kelrindfleisch,,null,1674,,
Stof (Fluids),Beef (preserved),,corned beef,P_kelrindfleisch,,null,1675,,
Stof (Fluids),Beef (preserved),,corned beef,P_kelrindfleisch,,null,1676,,
Stof (Fluids),Beef (preserved),,corned beef,P_kelrindfleisch,,null,1677,,
Stof (Fluids),Beef (preserved),,corned beef,P_kelrindfleisch,,null,1678,,
Stof (Fluids),Beef (preserved),,corned beef,P_kelrindfleisch,,null,1679,,
Stof (Fluids),Beef (preserved),,corned beef,P_kelrindfleisch,,null,1680,,
Stof (Fluids),Beef (preserved),,corned beef,P_kelrindfleisch,,null,1681,,
Stof (Fluids),Beef (preserved),,corned beef,P_kelrindfleisch,,null,1682,,
Stof (Fluids),Beef (preserved),,corned beef,P_kelrindfleisch,,null,1683,,
Stof (Fluids),Beef (preserved),,corned beef,P_kelrindfleisch,,null,1684,,
Stof (Fluids),Beef (preserved),,corned beef,P_kelrindfleisch,,null,1685,,
Stof (Fluids),Beef (preserved),,corned beef,P_kelrindfleisch,,null,1686,,
Stof (Fluids),Beef (preserved),,corned beef,P_kelrindfleisch,,null,1687,,
Stof (Fluids),Beef (preserved),,corned beef,P_kelrindfleisch,,null,1688,,
Pfund (lb),Fish,Bi-product,fish guts,Hausenblasen,,null,1640,,
Pfund (lb),Fish,Bi-product,fish guts,Hausenblasen,,null,1641,,
Pfund (lb),Fish,Bi-product,fish guts,Hausenblasen,,null,1642,,
Pfund (lb),Fish,Bi-product,fish guts,Hausenblasen,,null,1643,,
Pfund (lb),Fish,Bi-product,fish guts,Hausenblasen,,null,1644,,
Pfund (lb),Fish,Bi-product,fish guts,Hausenblasen,,6,1645,,
Pfund (lb),Fish,Bi-product,fish guts,Hausenblasen,,,1646,,50.5 Stof!
Pfund (lb),Fish,Bi-product,fish guts,Hausenblasen,,null,1647,,
Pfund (lb),Fish,Bi-product,fish guts,Hausenblasen,,null,1648,,
Pfund (lb),Fish,Bi-product,fish guts,Hausenblasen,,null,1649,,
Pfund (lb),Fish,Bi-product,fish guts,Hausenblasen,,null,1650,,
Pfund (lb),Fish,Bi-product,fish guts,Hausenblasen,,null,1651,,
Pfund (lb),Fish,Bi-product,fish guts,Hausenblasen,,null,1652,,
Pfund (lb),Fish,Bi-product,fish guts,Hausenblasen,,null,1653,,
Pfund (lb),Fish,Bi-product,fish guts,Hausenblasen,,null,1654,,
Pfund (lb),Fish,Bi-product,fish guts,Hausenblasen,,null,1655,,
Pfund (lb),Fish,Bi-product,fish guts,Hausenblasen,,8,1656,- Rentspeicher Records!,
Pfund (lb),Fish,Bi-product,fish guts,Hausenblasen,,null,1657,,
Pfund (lb),Fish,Bi-product,fish guts,Hausenblasen,,null,1658,,
Pfund (lb),Fish,Bi-product,fish guts,Hausenblasen,,null,1659,,
Pfund (lb),Fish,Bi-product,fish guts,Hausenblasen,,null,1660,,
Pfund (lb),Fish,Bi-product,fish guts,Hausenblasen,,null,1661,,
Pfund (lb),Fish,Bi-product,fish guts,Hausenblasen,,null,1662,,
Pfund (lb),Fish,Bi-product,fish guts,Hausenblasen,,4,1663,,
Pfund (lb),Fish,Bi-product,fish guts,Hausenblasen,,20,1664,,
Pfund (lb),Fish,Bi-product,fish guts,Hausenblasen,,null,1665,,
Pfund (lb),Fish,Bi-product,fish guts,Hausenblasen,,null,1666,,
Pfund (lb),Fish,Bi-product,fish guts,Hausenblasen,,null,1667,,
Pfund (lb),Fish,Bi-product,fish guts,Hausenblasen,,0,1668,,
Pfund (lb),Fish,Bi-product,fish guts,Hausenblasen,,null,1669,,
Pfund (lb),Fish,Bi-product,fish guts,Hausenblasen,,null,1670,,
Pfund (lb),Fish,Bi-product,fish guts,Hausenblasen,,null,1671,,
Pfund (lb),Fish,Bi-product,fish guts,Hausenblasen,,null,1672,,
Pfund (lb),Fish,Bi-product,fish guts,Hausenblasen,,null,1673,,
Pfund (lb),Fish,Bi-product,fish guts,Hausenblasen,,null,1674,,
Pfund (lb),Fish,Bi-product,fish guts,Hausenblasen,,null,1675,,
Pfund (lb),Fish,Bi-product,fish guts,Hausenblasen,,null,1676,,
Pfund (lb),Fish,Bi-product,fish guts,Hausenblasen,,null,1677,,
Pfund (lb),Fish,Bi-product,fish guts,Hausenblasen,,null,1678,,
Pfund (lb),Fish,Bi-product,fish guts,Hausenblasen,,null,1679,,
Pfund (lb),Fish,Bi-product,fish guts,Hausenblasen,,null,1680,,
Pfund (lb),Fish,Bi-product,fish guts,Hausenblasen,,null,1681,,
Pfund (lb),Fish,Bi-product,fish guts,Hausenblasen,,null,1682,,
Pfund (lb),Fish,Bi-product,fish guts,Hausenblasen,,null,1683,,
Pfund (lb),Fish,Bi-product,fish guts,Hausenblasen,,null,1684,,
Pfund (lb),Fish,Bi-product,fish guts,Hausenblasen,,null,1685,,
Pfund (lb),Fish,Bi-product,fish guts,Hausenblasen,,null,1686,,
Pfund (lb),Fish,Bi-product,fish guts,Hausenblasen,,null,1687,,
Pfund (lb),Fish,Bi-product,fish guts,Hausenblasen,,null,1688,,
StÙck (Piece),Meat,,wild and domestic doves,Wilde und Zahme Tauben,"Bird, wild",null,1640,,
StÙck (Piece),Meat,,wild and domestic doves,Wilde und Zahme Tauben,"Bird, wild",121,1641,,
StÙck (Piece),Meat,,wild and domestic doves,Wilde und Zahme Tauben,"Bird, wild",null,1642,,
StÙck (Piece),Meat,,wild and domestic doves,Wilde und Zahme Tauben,"Bird, wild",null,1643,,
StÙck (Piece),Meat,,wild and domestic doves,Wilde und Zahme Tauben,"Bird, wild",263,1644,,
StÙck (Piece),Meat,,wild and domestic doves,Wilde und Zahme Tauben,"Bird, wild",null,1645,,
StÙck (Piece),Meat,,wild and domestic doves,Wilde und Zahme Tauben,"Bird, wild",385,1646,,
StÙck (Piece),Meat,,wild and domestic doves,Wilde und Zahme Tauben,"Bird, wild",null,1647,,
StÙck (Piece),Meat,,wild and domestic doves,Wilde und Zahme Tauben,"Bird, wild",null,1648,,
StÙck (Piece),Meat,,wild and domestic doves,Wilde und Zahme Tauben,"Bird, wild",null,1649,,
StÙck (Piece),Meat,,wild and domestic doves,Wilde und Zahme Tauben,"Bird, wild",null,1650,,
StÙck (Piece),Meat,,wild and domestic doves,Wilde und Zahme Tauben,"Bird, wild",null,1651,,
StÙck (Piece),Meat,,wild and domestic doves,Wilde und Zahme Tauben,"Bird, wild",null,1652,,
StÙck (Piece),Meat,,wild and domestic doves,Wilde und Zahme Tauben,"Bird, wild",null,1653,,
StÙck (Piece),Meat,,wild and domestic doves,Wilde und Zahme Tauben,"Bird, wild",null,1654,,
StÙck (Piece),Meat,,wild and domestic doves,Wilde und Zahme Tauben,"Bird, wild",null,1655,,
StÙck (Piece),Meat,,wild and domestic doves,Wilde und Zahme Tauben,"Bird, wild",null,1656,,
StÙck (Piece),Meat,,wild and domestic doves,Wilde und Zahme Tauben,"Bird, wild",null,1657,,
StÙck (Piece),Meat,,wild and domestic doves,Wilde und Zahme Tauben,"Bird, wild",null,1658,,
StÙck (Piece),Meat,,wild and domestic doves,Wilde und Zahme Tauben,"Bird, wild",2,1659,,
StÙck (Piece),Meat,,wild and domestic doves,Wilde und Zahme Tauben,"Bird, wild",null,1660,,
StÙck (Piece),Meat,,wild and domestic doves,Wilde und Zahme Tauben,"Bird, wild",null,1661,,
StÙck (Piece),Meat,,wild and domestic doves,Wilde und Zahme Tauben,"Bird, wild",null,1662,,
StÙck (Piece),Meat,,wild and domestic doves,Wilde und Zahme Tauben,"Bird, wild",null,1663,,
StÙck (Piece),Meat,,wild and domestic doves,Wilde und Zahme Tauben,"Bird, wild",243,1664,,
StÙck (Piece),Meat,,wild and domestic doves,Wilde und Zahme Tauben,"Bird, wild",10,1665,,
StÙck (Piece),Meat,,wild and domestic doves,Wilde und Zahme Tauben,"Bird, wild",null,1666,,
StÙck (Piece),Meat,,wild and domestic doves,Wilde und Zahme Tauben,"Bird, wild",null,1667,,
StÙck (Piece),Meat,,wild and domestic doves,Wilde und Zahme Tauben,"Bird, wild",50,1668,,
StÙck (Piece),Meat,,wild and domestic doves,Wilde und Zahme Tauben,"Bird, wild",null,1669,,
StÙck (Piece),Meat,,wild and domestic doves,Wilde und Zahme Tauben,"Bird, wild",80,1670,,
StÙck (Piece),Meat,,wild and domestic doves,Wilde und Zahme Tauben,"Bird, wild",12,1671,,
StÙck (Piece),Meat,,wild and domestic doves,Wilde und Zahme Tauben,"Bird, wild",null,1672,,
StÙck (Piece),Meat,,wild and domestic doves,Wilde und Zahme Tauben,"Bird, wild",null,1673,,
StÙck (Piece),Meat,,wild and domestic doves,Wilde und Zahme Tauben,"Bird, wild",null,1674,,
StÙck (Piece),Meat,,wild and domestic doves,Wilde und Zahme Tauben,"Bird, wild",null,1675,,
StÙck (Piece),Meat,,wild and domestic doves,Wilde und Zahme Tauben,"Bird, wild",null,1676,,
StÙck (Piece),Meat,,wild and domestic doves,Wilde und Zahme Tauben,"Bird, wild",null,1677,,
StÙck (Piece),Meat,,wild and domestic doves,Wilde und Zahme Tauben,"Bird, wild",null,1678,,
StÙck (Piece),Meat,,wild and domestic doves,Wilde und Zahme Tauben,"Bird, wild",null,1679,,
StÙck (Piece),Meat,,wild and domestic doves,Wilde und Zahme Tauben,"Bird, wild",null,1680,,
StÙck (Piece),Meat,,wild and domestic doves,Wilde und Zahme Tauben,"Bird, wild",null,1681,,
StÙck (Piece),Meat,,wild and domestic doves,Wilde und Zahme Tauben,"Bird, wild",13,1682,,
StÙck (Piece),Meat,,wild and domestic doves,Wilde und Zahme Tauben,"Bird, wild",null,1683,,
StÙck (Piece),Meat,,wild and domestic doves,Wilde und Zahme Tauben,"Bird, wild",null,1684,,
StÙck (Piece),Meat,,wild and domestic doves,Wilde und Zahme Tauben,"Bird, wild",null,1685,,
StÙck (Piece),Meat,,wild and domestic doves,Wilde und Zahme Tauben,"Bird, wild",null,1686,,
StÙck (Piece),Meat,,wild and domestic doves,Wilde und Zahme Tauben,"Bird, wild",null,1687,,
StÙck (Piece),Meat,,wild and domestic doves,Wilde und Zahme Tauben,"Bird, wild",null,1688,,
*Mixed (Unit,Meat,,fattened pig,Mastschweine (1659),Pork,null,1640,,
*Mixed (Unit,Meat,,fattened pig,Mastschweine (1659),Pork,null,1641,,
*Mixed (Unit,Meat,,fattened pig,Mastschweine (1659),Pork,null,1642,,
*Mixed (Unit,Meat,,fattened pig,Mastschweine (1659),Pork,null,1643,,
*Mixed (Unit,Meat,,fattened pig,Mastschweine (1659),Pork,null,1644,,
*Mixed (Unit,Meat,,fattened pig,Mastschweine (1659),Pork,null,1645,,
*Mixed (Unit,Meat,,fattened pig,Mastschweine (1659),Pork,null,1646,,
*Mixed (Unit,Meat,,fattened pig,Mastschweine (1659),Pork,null,1647,,
*Mixed (Unit,Meat,,fattened pig,Mastschweine (1659),Pork,null,1648,,
*Mixed (Unit,Meat,,fattened pig,Mastschweine (1659),Pork,null,1649,,
*Mixed (Unit,Meat,,fattened pig,Mastschweine (1659),Pork,null,1650,,
*Mixed (Unit,Meat,,fattened pig,Mastschweine (1659),Pork,null,1651,,
*Mixed (Unit,Meat,,fattened pig,Mastschweine (1659),Pork,null,1652,,
*Mixed (Unit,Meat,,fattened pig,Mastschweine (1659),Pork,null,1653,,
*Mixed (Unit,Meat,,fattened pig,Mastschweine (1659),Pork,null,1654,,
*Mixed (Unit,Meat,,fattened pig,Mastschweine (1659),Pork,null,1655,,
*Mixed (Unit,Meat,,fattened pig,Mastschweine (1659),Pork,null,1656,,
*Mixed (Unit,Meat,,fattened pig,Mastschweine (1659),Pork,null,1657,,
*Mixed (Unit,Meat,,fattened pig,Mastschweine (1659),Pork,null,1658,,
*Mixed (Unit,Meat,,fattened pig,Mastschweine (1659),Pork,null,1659,,
*Mixed (Unit,Meat,,fattened pig,Mastschweine (1659),Pork,null,1660,,
*Mixed (Unit,Meat,,fattened pig,Mastschweine (1659),Pork,null,1661,,
*Mixed (Unit,Meat,,fattened pig,Mastschweine (1659),Pork,null,1662,,
*Mixed (Unit,Meat,,fattened pig,Mastschweine (1659),Pork,null,1663,,
*Mixed (Unit,Meat,,fattened pig,Mastschweine (1659),Pork,null,1664,,
*Mixed (Unit,Meat,,fattened pig,Mastschweine (1659),Pork,null,1665,,
*Mixed (Unit,Meat,,fattened pig,Mastschweine (1659),Pork,null,1666,,
*Mixed (Unit,Meat,,fattened pig,Mastschweine (1659),Pork,null,1667,,
*Mixed (Unit,Meat,,fattened pig,Mastschweine (1659),Pork,0,1668,,
*Mixed (Unit,Meat,,fattened pig,Mastschweine (1659),Pork,null,1669,,
*Mixed (Unit,Meat,,fattened pig,Mastschweine (1659),Pork,null,1670,,
*Mixed (Unit,Meat,,fattened pig,Mastschweine (1659),Pork,null,1671,,
*Mixed (Unit,Meat,,fattened pig,Mastschweine (1659),Pork,null,1672,,
*Mixed (Unit,Meat,,fattened pig,Mastschweine (1659),Pork,null,1673,,
*Mixed (Unit,Meat,,fattened pig,Mastschweine (1659),Pork,null,1674,,
*Mixed (Unit,Meat,,fattened pig,Mastschweine (1659),Pork,null,1675,,
*Mixed (Unit,Meat,,fattened pig,Mastschweine (1659),Pork,null,1676,,
*Mixed (Unit,Meat,,fattened pig,Mastschweine (1659),Pork,null,1677,,
*Mixed (Unit,Meat,,fattened pig,Mastschweine (1659),Pork,null,1678,,
*Mixed (Unit,Meat,,fattened pig,Mastschweine (1659),Pork,null,1679,,
*Mixed (Unit,Meat,,fattened pig,Mastschweine (1659),Pork,null,1680,,
*Mixed (Unit,Meat,,fattened pig,Mastschweine (1659),Pork,null,1681,,
*Mixed (Unit,Meat,,fattened pig,Mastschweine (1659),Pork,null,1682,,
*Mixed (Unit,Meat,,fattened pig,Mastschweine (1659),Pork,null,1683,,
*Mixed (Unit,Meat,,fattened pig,Mastschweine (1659),Pork,null,1684,,
*Mixed (Unit,Meat,,fattened pig,Mastschweine (1659),Pork,null,1685,,
*Mixed (Unit,Meat,,fattened pig,Mastschweine (1659),Pork,null,1686,,
*Mixed (Unit,Meat,,fattened pig,Mastschweine (1659),Pork,null,1687,,
*Mixed (Unit,Meat,,fattened pig,Mastschweine (1659),Pork,null,1688,,
StÙck (Piece),Meat,,curlew,Brachvogel,"Bird, wild",null,1640,,
StÙck (Piece),Meat,,curlew,Brachvogel,"Bird, wild",12,1641,,
StÙck (Piece),Meat,,curlew,Brachvogel,"Bird, wild",null,1642,,
StÙck (Piece),Meat,,curlew,Brachvogel,"Bird, wild",null,1643,,
StÙck (Piece),Meat,,curlew,Brachvogel,"Bird, wild",null,1644,,
StÙck (Piece),Meat,,curlew,Brachvogel,"Bird, wild",null,1645,,
StÙck (Piece),Meat,,curlew,Brachvogel,"Bird, wild",null,1646,,
StÙck (Piece),Meat,,curlew,Brachvogel,"Bird, wild",null,1647,,
StÙck (Piece),Meat,,curlew,Brachvogel,"Bird, wild",null,1648,,
StÙck (Piece),Meat,,curlew,Brachvogel,"Bird, wild",null,1649,,
StÙck (Piece),Meat,,curlew,Brachvogel,"Bird, wild",null,1650,,
StÙck (Piece),Meat,,curlew,Brachvogel,"Bird, wild",null,1651,,
StÙck (Piece),Meat,,curlew,Brachvogel,"Bird, wild",null,1652,,
StÙck (Piece),Meat,,curlew,Brachvogel,"Bird, wild",null,1653,,
StÙck (Piece),Meat,,curlew,Brachvogel,"Bird, wild",null,1654,,
StÙck (Piece),Meat,,curlew,Brachvogel,"Bird, wild",null,1655,,
StÙck (Piece),Meat,,curlew,Brachvogel,"Bird, wild",null,1656,,
StÙck (Piece),Meat,,curlew,Brachvogel,"Bird, wild",null,1657,,
StÙck (Piece),Meat,,curlew,Brachvogel,"Bird, wild",null,1658,,
StÙck (Piece),Meat,,curlew,Brachvogel,"Bird, wild",0,1659,,
StÙck (Piece),Meat,,curlew,Brachvogel,"Bird, wild",null,1660,,
StÙck (Piece),Meat,,curlew,Brachvogel,"Bird, wild",null,1661,,
StÙck (Piece),Meat,,curlew,Brachvogel,"Bird, wild",null,1662,,
StÙck (Piece),Meat,,curlew,Brachvogel,"Bird, wild",11,1663,,
StÙck (Piece),Meat,,curlew,Brachvogel,"Bird, wild",13,1664,,
StÙck (Piece),Meat,,curlew,Brachvogel,"Bird, wild",null,1665,,
StÙck (Piece),Meat,,curlew,Brachvogel,"Bird, wild",null,1666,,
StÙck (Piece),Meat,,curlew,Brachvogel,"Bird, wild",null,1667,,
StÙck (Piece),Meat,,curlew,Brachvogel,"Bird, wild",1,1668,,
StÙck (Piece),Meat,,curlew,Brachvogel,"Bird, wild",null,1669,,
StÙck (Piece),Meat,,curlew,Brachvogel,"Bird, wild",null,1670,,
StÙck (Piece),Meat,,curlew,Brachvogel,"Bird, wild",null,1671,,
StÙck (Piece),Meat,,curlew,Brachvogel,"Bird, wild",null,1672,,
StÙck (Piece),Meat,,curlew,Brachvogel,"Bird, wild",null,1673,,
StÙck (Piece),Meat,,curlew,Brachvogel,"Bird, wild",null,1674,,
StÙck (Piece),Meat,,curlew,Brachvogel,"Bird, wild",null,1675,,
StÙck (Piece),Meat,,curlew,Brachvogel,"Bird, wild",null,1676,,
StÙck (Piece),Meat,,curlew,Brachvogel,"Bird, wild",null,1677,,
StÙck (Piece),Meat,,curlew,Brachvogel,"Bird, wild",null,1678,,
StÙck (Piece),Meat,,curlew,Brachvogel,"Bird, wild",null,1679,,
StÙck (Piece),Meat,,curlew,Brachvogel,"Bird, wild",null,1680,,
StÙck (Piece),Meat,,curlew,Brachvogel,"Bird, wild",null,1681,,
StÙck (Piece),Meat,,curlew,Brachvogel,"Bird, wild",null,1682,,
StÙck (Piece),Meat,,curlew,Brachvogel,"Bird, wild",null,1683,,
StÙck (Piece),Meat,,curlew,Brachvogel,"Bird, wild",null,1684,,
StÙck (Piece),Meat,,curlew,Brachvogel,"Bird, wild",null,1685,,
StÙck (Piece),Meat,,curlew,Brachvogel,"Bird, wild",null,1686,,
StÙck (Piece),Meat,,curlew,Brachvogel,"Bird, wild",null,1687,,
StÙck (Piece),Meat,,curlew,Brachvogel,"Bird, wild",null,1688,,
StÙck (Piece),Meat,,snow bunting,Schneevogel (1659) [aka: Schneeammer (KrÙnitz)],"Bird, wild",null,1640,,
StÙck (Piece),Meat,,snow bunting,Schneevogel (1659) [aka: Schneeammer (KrÙnitz)],"Bird, wild",1558,1641,,
StÙck (Piece),Meat,,snow bunting,Schneevogel (1659) [aka: Schneeammer (KrÙnitz)],"Bird, wild",null,1642,,
StÙck (Piece),Meat,,snow bunting,Schneevogel (1659) [aka: Schneeammer (KrÙnitz)],"Bird, wild",null,1643,,
StÙck (Piece),Meat,,snow bunting,Schneevogel (1659) [aka: Schneeammer (KrÙnitz)],"Bird, wild",106,1644,,
StÙck (Piece),Meat,,snow bunting,Schneevogel (1659) [aka: Schneeammer (KrÙnitz)],"Bird, wild",null,1645,,
StÙck (Piece),Meat,,snow bunting,Schneevogel (1659) [aka: Schneeammer (KrÙnitz)],"Bird, wild",548,1646,,
StÙck (Piece),Meat,,snow bunting,Schneevogel (1659) [aka: Schneeammer (KrÙnitz)],"Bird, wild",null,1647,,
StÙck (Piece),Meat,,snow bunting,Schneevogel (1659) [aka: Schneeammer (KrÙnitz)],"Bird, wild",null,1648,,
StÙck (Piece),Meat,,snow bunting,Schneevogel (1659) [aka: Schneeammer (KrÙnitz)],"Bird, wild",null,1649,,
StÙck (Piece),Meat,,snow bunting,Schneevogel (1659) [aka: Schneeammer (KrÙnitz)],"Bird, wild",null,1650,,
StÙck (Piece),Meat,,snow bunting,Schneevogel (1659) [aka: Schneeammer (KrÙnitz)],"Bird, wild",null,1651,,
StÙck (Piece),Meat,,snow bunting,Schneevogel (1659) [aka: Schneeammer (KrÙnitz)],"Bird, wild",null,1652,,
StÙck (Piece),Meat,,snow bunting,Schneevogel (1659) [aka: Schneeammer (KrÙnitz)],"Bird, wild",null,1653,,
StÙck (Piece),Meat,,snow bunting,Schneevogel (1659) [aka: Schneeammer (KrÙnitz)],"Bird, wild",null,1654,,
StÙck (Piece),Meat,,snow bunting,Schneevogel (1659) [aka: Schneeammer (KrÙnitz)],"Bird, wild",null,1655,,
StÙck (Piece),Meat,,snow bunting,Schneevogel (1659) [aka: Schneeammer (KrÙnitz)],"Bird, wild",null,1656,,
StÙck (Piece),Meat,,snow bunting,Schneevogel (1659) [aka: Schneeammer (KrÙnitz)],"Bird, wild",null,1657,,
StÙck (Piece),Meat,,snow bunting,Schneevogel (1659) [aka: Schneeammer (KrÙnitz)],"Bird, wild",null,1658,,
StÙck (Piece),Meat,,snow bunting,Schneevogel (1659) [aka: Schneeammer (KrÙnitz)],"Bird, wild",0,1659,,
StÙck (Piece),Meat,,snow bunting,Schneevogel (1659) [aka: Schneeammer (KrÙnitz)],"Bird, wild",null,1660,,
StÙck (Piece),Meat,,snow bunting,Schneevogel (1659) [aka: Schneeammer (KrÙnitz)],"Bird, wild",null,1661,,
StÙck (Piece),Meat,,snow bunting,Schneevogel (1659) [aka: Schneeammer (KrÙnitz)],"Bird, wild",null,1662,,
StÙck (Piece),Meat,,snow bunting,Schneevogel (1659) [aka: Schneeammer (KrÙnitz)],"Bird, wild",16,1663,,
StÙck (Piece),Meat,,snow bunting,Schneevogel (1659) [aka: Schneeammer (KrÙnitz)],"Bird, wild",null,1664,,
StÙck (Piece),Meat,,snow bunting,Schneevogel (1659) [aka: Schneeammer (KrÙnitz)],"Bird, wild",null,1665,,
StÙck (Piece),Meat,,snow bunting,Schneevogel (1659) [aka: Schneeammer (KrÙnitz)],"Bird, wild",null,1666,,
