unit,category,use,translation,item,subcategory,value,year,source,jason_notes
Stof (Fluids),Fish,preserved (brined/pickled),http://en.wikipedia.org/wiki/Coregonus_lavaretus,Pökel Schnepeln [Schäpel in Frischbier],,null,1651.0,,
Stof (Fluids),Fish,preserved (brined/pickled),http://en.wikipedia.org/wiki/Coregonus_lavaretus,Pökel Schnepeln [Schäpel in Frischbier],,null,1652.0,,
Stof (Fluids),Fish,preserved (brined/pickled),http://en.wikipedia.org/wiki/Coregonus_lavaretus,Pökel Schnepeln [Schäpel in Frischbier],,null,1653.0,,
Stof (Fluids),Fish,preserved (brined/pickled),http://en.wikipedia.org/wiki/Coregonus_lavaretus,Pökel Schnepeln [Schäpel in Frischbier],,null,1654.0,,
Stof (Fluids),Fish,preserved (brined/pickled),http://en.wikipedia.org/wiki/Coregonus_lavaretus,Pökel Schnepeln [Schäpel in Frischbier],,null,1655.0,,
Stof (Fluids),Fish,preserved (brined/pickled),http://en.wikipedia.org/wiki/Coregonus_lavaretus,Pökel Schnepeln [Schäpel in Frischbier],,null,1656.0,,
Stof (Fluids),Fish,preserved (brined/pickled),http://en.wikipedia.org/wiki/Coregonus_lavaretus,Pökel Schnepeln [Schäpel in Frischbier],,null,1657.0,,
Stof (Fluids),Fish,preserved (brined/pickled),http://en.wikipedia.org/wiki/Coregonus_lavaretus,Pökel Schnepeln [Schäpel in Frischbier],,null,1658.0,,
Stof (Fluids),Fish,preserved (brined/pickled),http://en.wikipedia.org/wiki/Coregonus_lavaretus,Pökel Schnepeln [Schäpel in Frischbier],,null,1660.0,,
Stof (Fluids),Fish,preserved (brined/pickled),http://en.wikipedia.org/wiki/Coregonus_lavaretus,Pökel Schnepeln [Schäpel in Frischbier],,null,1661.0,,
Stof (Fluids),Fish,preserved (brined/pickled),http://en.wikipedia.org/wiki/Coregonus_lavaretus,Pökel Schnepeln [Schäpel in Frischbier],,null,1662.0,,
Stof (Fluids),Fish,preserved (brined/pickled),http://en.wikipedia.org/wiki/Coregonus_lavaretus,Pökel Schnepeln [Schäpel in Frischbier],,null,1664.0,,
Stof (Fluids),Fish,preserved (brined/pickled),http://en.wikipedia.org/wiki/Coregonus_lavaretus,Pökel Schnepeln [Schäpel in Frischbier],,null,1665.0,,
Stof (Fluids),Fish,preserved (brined/pickled),http://en.wikipedia.org/wiki/Coregonus_lavaretus,Pökel Schnepeln [Schäpel in Frischbier],,null,1666.0,,
Stof (Fluids),Fish,preserved (brined/pickled),http://en.wikipedia.org/wiki/Coregonus_lavaretus,Pökel Schnepeln [Schäpel in Frischbier],,null,1667.0,,
Stof (Fluids),Fish,preserved (brined/pickled),http://en.wikipedia.org/wiki/Coregonus_lavaretus,Pökel Schnepeln [Schäpel in Frischbier],,null,1669.0,,
Stof (Fluids),Fish,preserved (brined/pickled),http://en.wikipedia.org/wiki/Coregonus_lavaretus,Pökel Schnepeln [Schäpel in Frischbier],,null,1670.0,,
Stof (Fluids),Fish,preserved (brined/pickled),http://en.wikipedia.org/wiki/Coregonus_lavaretus,Pökel Schnepeln [Schäpel in Frischbier],,null,1671.0,,
Stof (Fluids),Fish,preserved (brined/pickled),http://en.wikipedia.org/wiki/Coregonus_lavaretus,Pökel Schnepeln [Schäpel in Frischbier],,null,1672.0,,
Stof (Fluids),Fish,preserved (brined/pickled),http://en.wikipedia.org/wiki/Coregonus_lavaretus,Pökel Schnepeln [Schäpel in Frischbier],,null,1673.0,,
Stof (Fluids),Fish,preserved (brined/pickled),http://en.wikipedia.org/wiki/Coregonus_lavaretus,Pökel Schnepeln [Schäpel in Frischbier],,null,1674.0,,
Stof (Fluids),Fish,preserved (brined/pickled),http://en.wikipedia.org/wiki/Coregonus_lavaretus,Pökel Schnepeln [Schäpel in Frischbier],,null,1675.0,,
Stof (Fluids),Fish,preserved (brined/pickled),http://en.wikipedia.org/wiki/Coregonus_lavaretus,Pökel Schnepeln [Schäpel in Frischbier],,null,1676.0,,
Stof (Fluids),Fish,preserved (brined/pickled),http://en.wikipedia.org/wiki/Coregonus_lavaretus,Pökel Schnepeln [Schäpel in Frischbier],,null,1677.0,,
Stof (Fluids),Fish,preserved (brined/pickled),http://en.wikipedia.org/wiki/Coregonus_lavaretus,Pökel Schnepeln [Schäpel in Frischbier],,null,1678.0,,
Stof (Fluids),Fish,preserved (brined/pickled),http://en.wikipedia.org/wiki/Coregonus_lavaretus,Pökel Schnepeln [Schäpel in Frischbier],,null,1679.0,,
Stof (Fluids),Fish,preserved (brined/pickled),http://en.wikipedia.org/wiki/Coregonus_lavaretus,Pökel Schnepeln [Schäpel in Frischbier],,null,1680.0,,
Stof (Fluids),Fish,preserved (brined/pickled),http://en.wikipedia.org/wiki/Coregonus_lavaretus,Pökel Schnepeln [Schäpel in Frischbier],,null,1682.0,,
Stof (Fluids),Fish,preserved (brined/pickled),http://en.wikipedia.org/wiki/Coregonus_lavaretus,Pökel Schnepeln [Schäpel in Frischbier],,null,1683.0,,
Stof (Fluids),Fish,preserved (brined/pickled),http://en.wikipedia.org/wiki/Coregonus_lavaretus,Pökel Schnepeln [Schäpel in Frischbier],,null,1684.0,,
Stof (Fluids),Fish,preserved (brined/pickled),http://en.wikipedia.org/wiki/Coregonus_lavaretus,Pökel Schnepeln [Schäpel in Frischbier],,null,1685.0,,
Stof (Fluids),Fish,preserved (brined/pickled),http://en.wikipedia.org/wiki/Coregonus_lavaretus,Pökel Schnepeln [Schäpel in Frischbier],,null,1686.0,,
Stof (Fluids),Fish,preserved (brined/pickled),http://en.wikipedia.org/wiki/Coregonus_lavaretus,Pökel Schnepeln [Schäpel in Frischbier],,null,1687.0,,
Stof (Fluids),Fish,preserved (brined/pickled),http://en.wikipedia.org/wiki/Coregonus_lavaretus,Pökel Schnepeln [Schäpel in Frischbier],,null,1688.0,,
Stof (Fluids),Fish,preserved (brined/pickled),various small fish (see Krünitz,Pökel Speißfische,,null,1640.0,,
Stof (Fluids),Fish,preserved (brined/pickled),various small fish (see Krünitz,Pökel Speißfische,,null,1642.0,,
Stof (Fluids),Fish,preserved (brined/pickled),various small fish (see Krünitz,Pökel Speißfische,,null,1643.0,,
Stof (Fluids),Fish,preserved (brined/pickled),various small fish (see Krünitz,Pökel Speißfische,,null,1647.0,,
Stof (Fluids),Fish,preserved (brined/pickled),various small fish (see Krünitz,Pökel Speißfische,,null,1648.0,,
Stof (Fluids),Fish,preserved (brined/pickled),various small fish (see Krünitz,Pökel Speißfische,,null,1649.0,,
Stof (Fluids),Fish,preserved (brined/pickled),various small fish (see Krünitz,Pökel Speißfische,,null,1650.0,,
Stof (Fluids),Fish,preserved (brined/pickled),various small fish (see Krünitz,Pökel Speißfische,,null,1651.0,,
Stof (Fluids),Fish,preserved (brined/pickled),various small fish (see Krünitz,Pökel Speißfische,,null,1652.0,,
Stof (Fluids),Fish,preserved (brined/pickled),various small fish (see Krünitz,Pökel Speißfische,,null,1653.0,,
Stof (Fluids),Fish,preserved (brined/pickled),various small fish (see Krünitz,Pökel Speißfische,,null,1654.0,,
Stof (Fluids),Fish,preserved (brined/pickled),various small fish (see Krünitz,Pökel Speißfische,,null,1655.0,,
Stof (Fluids),Fish,preserved (brined/pickled),various small fish (see Krünitz,Pökel Speißfische,,null,1656.0,,
Stof (Fluids),Fish,preserved (brined/pickled),various small fish (see Krünitz,Pökel Speißfische,,null,1657.0,,
Stof (Fluids),Fish,preserved (brined/pickled),various small fish (see Krünitz,Pökel Speißfische,,null,1658.0,,
Stof (Fluids),Fish,preserved (brined/pickled),various small fish (see Krünitz,Pökel Speißfische,,null,1660.0,,
Stof (Fluids),Fish,preserved (brined/pickled),various small fish (see Krünitz,Pökel Speißfische,,null,1661.0,,
Stof (Fluids),Fish,preserved (brined/pickled),various small fish (see Krünitz,Pökel Speißfische,,null,1662.0,,
Stof (Fluids),Fish,preserved (brined/pickled),various small fish (see Krünitz,Pökel Speißfische,,null,1663.0,,
Stof (Fluids),Fish,preserved (brined/pickled),various small fish (see Krünitz,Pökel Speißfische,,null,1664.0,,
Stof (Fluids),Fish,preserved (brined/pickled),various small fish (see Krünitz,Pökel Speißfische,,null,1665.0,,
Stof (Fluids),Fish,preserved (brined/pickled),various small fish (see Krünitz,Pökel Speißfische,,null,1666.0,,
Stof (Fluids),Fish,preserved (brined/pickled),various small fish (see Krünitz,Pökel Speißfische,,null,1667.0,,
Stof (Fluids),Fish,preserved (brined/pickled),various small fish (see Krünitz,Pökel Speißfische,,null,1668.0,,
Stof (Fluids),Fish,preserved (brined/pickled),various small fish (see Krünitz,Pökel Speißfische,,null,1669.0,,
Stof (Fluids),Fish,preserved (brined/pickled),various small fish (see Krünitz,Pökel Speißfische,,null,1670.0,,
Stof (Fluids),Fish,preserved (brined/pickled),various small fish (see Krünitz,Pökel Speißfische,,null,1671.0,,
Stof (Fluids),Fish,preserved (brined/pickled),various small fish (see Krünitz,Pökel Speißfische,,null,1672.0,,
Stof (Fluids),Fish,preserved (brined/pickled),various small fish (see Krünitz,Pökel Speißfische,,null,1673.0,,
Stof (Fluids),Fish,preserved (brined/pickled),various small fish (see Krünitz,Pökel Speißfische,,null,1674.0,,
Stof (Fluids),Fish,preserved (brined/pickled),various small fish (see Krünitz,Pökel Speißfische,,null,1675.0,,
Stof (Fluids),Fish,preserved (brined/pickled),various small fish (see Krünitz,Pökel Speißfische,,null,1676.0,,
Stof (Fluids),Fish,preserved (brined/pickled),various small fish (see Krünitz,Pökel Speißfische,,null,1677.0,,
Stof (Fluids),Fish,preserved (brined/pickled),various small fish (see Krünitz,Pökel Speißfische,,null,1678.0,,
Stof (Fluids),Fish,preserved (brined/pickled),various small fish (see Krünitz,Pökel Speißfische,,null,1679.0,,
Stof (Fluids),Fish,preserved (brined/pickled),various small fish (see Krünitz,Pökel Speißfische,,null,1680.0,,
Stof (Fluids),Fish,preserved (brined/pickled),various small fish (see Krünitz,Pökel Speißfische,,null,1681.0,,
Stof (Fluids),Fish,preserved (brined/pickled),various small fish (see Krünitz,Pökel Speißfische,,null,1682.0,,
Stof (Fluids),Fish,preserved (brined/pickled),various small fish (see Krünitz,Pökel Speißfische,,null,1683.0,,
Stof (Fluids),Fish,preserved (brined/pickled),various small fish (see Krünitz,Pökel Speißfische,,null,1684.0,,
Stof (Fluids),Fish,preserved (brined/pickled),various small fish (see Krünitz,Pökel Speißfische,,null,1685.0,,
Stof (Fluids),Fish,preserved (brined/pickled),various small fish (see Krünitz,Pökel Speißfische,,null,1686.0,,
Stof (Fluids),Fish,preserved (brined/pickled),various small fish (see Krünitz,Pökel Speißfische,,null,1687.0,,
Stof (Fluids),Fish,preserved (brined/pickled),various small fish (see Krünitz,Pökel Speißfische,,null,1688.0,,
Stof (Fluids),Fish,preserved (brined/pickled),oysters,Auster,,null,1640.0,,
Stof (Fluids),Fish,preserved (brined/pickled),oysters,Auster,,null,1642.0,,
Stof (Fluids),Fish,preserved (brined/pickled),oysters,Auster,,null,1643.0,,
Stof (Fluids),Fish,preserved (brined/pickled),oysters,Auster,,null,1646.0,,
Stof (Fluids),Fish,preserved (brined/pickled),oysters,Auster,,null,1647.0,,
Stof (Fluids),Fish,preserved (brined/pickled),oysters,Auster,,null,1648.0,,
Stof (Fluids),Fish,preserved (brined/pickled),oysters,Auster,,null,1649.0,,
Stof (Fluids),Fish,preserved (brined/pickled),oysters,Auster,,null,1650.0,,
Stof (Fluids),Fish,preserved (brined/pickled),oysters,Auster,,null,1651.0,,
Stof (Fluids),Fish,preserved (brined/pickled),oysters,Auster,,null,1652.0,,
Stof (Fluids),Fish,preserved (brined/pickled),oysters,Auster,,null,1653.0,,
Stof (Fluids),Fish,preserved (brined/pickled),oysters,Auster,,null,1654.0,,
Stof (Fluids),Fish,preserved (brined/pickled),oysters,Auster,,null,1655.0,,
Stof (Fluids),Fish,preserved (brined/pickled),oysters,Auster,,null,1657.0,,
Stof (Fluids),Fish,preserved (brined/pickled),oysters,Auster,,null,1658.0,,
Stof (Fluids),Fish,preserved (brined/pickled),oysters,Auster,,null,1660.0,,
Stof (Fluids),Fish,preserved (brined/pickled),oysters,Auster,,null,1661.0,,
Stof (Fluids),Fish,preserved (brined/pickled),oysters,Auster,,null,1662.0,,
Stof (Fluids),Fish,preserved (brined/pickled),oysters,Auster,,null,1665.0,,
Stof (Fluids),Fish,preserved (brined/pickled),oysters,Auster,,null,1666.0,,
Stof (Fluids),Fish,preserved (brined/pickled),oysters,Auster,,null,1667.0,,
Stof (Fluids),Fish,preserved (brined/pickled),oysters,Auster,,null,1669.0,,
Stof (Fluids),Fish,preserved (brined/pickled),oysters,Auster,,null,1671.0,,
Stof (Fluids),Fish,preserved (brined/pickled),oysters,Auster,,null,1672.0,,
Stof (Fluids),Fish,preserved (brined/pickled),oysters,Auster,,null,1673.0,,
Stof (Fluids),Fish,preserved (brined/pickled),oysters,Auster,,null,1674.0,,
Stof (Fluids),Fish,preserved (brined/pickled),oysters,Auster,,null,1675.0,,
Stof (Fluids),Fish,preserved (brined/pickled),oysters,Auster,,null,1676.0,,
Stof (Fluids),Fish,preserved (brined/pickled),oysters,Auster,,null,1677.0,,
Stof (Fluids),Fish,preserved (brined/pickled),oysters,Auster,,null,1678.0,,
Stof (Fluids),Fish,preserved (brined/pickled),oysters,Auster,,null,1679.0,,
Stof (Fluids),Fish,preserved (brined/pickled),oysters,Auster,,null,1680.0,,
Stof (Fluids),Fish,preserved (brined/pickled),oysters,Auster,,null,1681.0,,
Stof (Fluids),Fish,preserved (brined/pickled),oysters,Auster,,null,1682.0,,
Stof (Fluids),Fish,preserved (brined/pickled),oysters,Auster,,null,1683.0,,
Stof (Fluids),Fish,preserved (brined/pickled),oysters,Auster,,null,1684.0,,
Stof (Fluids),Fish,preserved (brined/pickled),oysters,Auster,,null,1685.0,,
Stof (Fluids),Fish,preserved (brined/pickled),oysters,Auster,,null,1686.0,,
Stof (Fluids),Fish,preserved (brined/pickled),oysters,Auster,,null,1687.0,,
Stof (Fluids),Fish,preserved (brined/pickled),oysters,Auster,,null,1688.0,,
Stof (Fluids),Fish,preserved (brined/pickled),pickled sturgeon,Pökel Stor (1659),,null,1640.0,,
Stof (Fluids),Fish,preserved (brined/pickled),pickled sturgeon,Pökel Stor (1659),,null,1641.0,,
Stof (Fluids),Fish,preserved (brined/pickled),pickled sturgeon,Pökel Stor (1659),,null,1642.0,,
Stof (Fluids),Fish,preserved (brined/pickled),pickled sturgeon,Pökel Stor (1659),,null,1643.0,,
Stof (Fluids),Fish,preserved (brined/pickled),pickled sturgeon,Pökel Stor (1659),,null,1644.0,,
Stof (Fluids),Fish,preserved (brined/pickled),pickled sturgeon,Pökel Stor (1659),,null,1645.0,,
Stof (Fluids),Fish,preserved (brined/pickled),pickled sturgeon,Pökel Stor (1659),,null,1646.0,,
Stof (Fluids),Fish,preserved (brined/pickled),pickled sturgeon,Pökel Stor (1659),,null,1647.0,,
Stof (Fluids),Fish,preserved (brined/pickled),pickled sturgeon,Pökel Stor (1659),,null,1648.0,,
Stof (Fluids),Fish,preserved (brined/pickled),pickled sturgeon,Pökel Stor (1659),,null,1649.0,,
Stof (Fluids),Fish,preserved (brined/pickled),pickled sturgeon,Pökel Stor (1659),,null,1650.0,,
Stof (Fluids),Fish,preserved (brined/pickled),pickled sturgeon,Pökel Stor (1659),,null,1651.0,,
Stof (Fluids),Fish,preserved (brined/pickled),pickled sturgeon,Pökel Stor (1659),,null,1652.0,,
Stof (Fluids),Fish,preserved (brined/pickled),pickled sturgeon,Pökel Stor (1659),,null,1653.0,,
Stof (Fluids),Fish,preserved (brined/pickled),pickled sturgeon,Pökel Stor (1659),,null,1654.0,,
Stof (Fluids),Fish,preserved (brined/pickled),pickled sturgeon,Pökel Stor (1659),,null,1655.0,,
Stof (Fluids),Fish,preserved (brined/pickled),pickled sturgeon,Pökel Stor (1659),,null,1656.0,,
Stof (Fluids),Fish,preserved (brined/pickled),pickled sturgeon,Pökel Stor (1659),,null,1657.0,,
Stof (Fluids),Fish,preserved (brined/pickled),pickled sturgeon,Pökel Stor (1659),,null,1658.0,,
Stof (Fluids),Fish,preserved (brined/pickled),pickled sturgeon,Pökel Stor (1659),,null,1660.0,,
Stof (Fluids),Fish,preserved (brined/pickled),pickled sturgeon,Pökel Stor (1659),,null,1661.0,,
Stof (Fluids),Fish,preserved (brined/pickled),pickled sturgeon,Pökel Stor (1659),,null,1662.0,,
Stof (Fluids),Fish,preserved (brined/pickled),pickled sturgeon,Pökel Stor (1659),,null,1663.0,,
Stof (Fluids),Fish,preserved (brined/pickled),pickled sturgeon,Pökel Stor (1659),,null,1665.0,,
Stof (Fluids),Fish,preserved (brined/pickled),pickled sturgeon,Pökel Stor (1659),,null,1666.0,,
Stof (Fluids),Fish,preserved (brined/pickled),pickled sturgeon,Pökel Stor (1659),,null,1667.0,,
Stof (Fluids),Fish,preserved (brined/pickled),pickled sturgeon,Pökel Stor (1659),,null,1668.0,,
Stof (Fluids),Fish,preserved (brined/pickled),pickled sturgeon,Pökel Stor (1659),,null,1669.0,,
Stof (Fluids),Fish,preserved (brined/pickled),pickled sturgeon,Pökel Stor (1659),,null,1670.0,,
Stof (Fluids),Fish,preserved (brined/pickled),pickled sturgeon,Pökel Stor (1659),,null,1671.0,,
Stof (Fluids),Fish,preserved (brined/pickled),pickled sturgeon,Pökel Stor (1659),,null,1672.0,,
Stof (Fluids),Fish,preserved (brined/pickled),pickled sturgeon,Pökel Stor (1659),,null,1673.0,,
Stof (Fluids),Fish,preserved (brined/pickled),pickled sturgeon,Pökel Stor (1659),,null,1674.0,,
Stof (Fluids),Fish,preserved (brined/pickled),pickled sturgeon,Pökel Stor (1659),,null,1675.0,,
Stof (Fluids),Fish,preserved (brined/pickled),pickled sturgeon,Pökel Stor (1659),,null,1676.0,,
Stof (Fluids),Fish,preserved (brined/pickled),pickled sturgeon,Pökel Stor (1659),,null,1677.0,,
Stof (Fluids),Fish,preserved (brined/pickled),pickled sturgeon,Pökel Stor (1659),,null,1678.0,,
Stof (Fluids),Fish,preserved (brined/pickled),pickled sturgeon,Pökel Stor (1659),,null,1679.0,,
Stof (Fluids),Fish,preserved (brined/pickled),pickled sturgeon,Pökel Stor (1659),,null,1680.0,,
Stof (Fluids),Fish,preserved (brined/pickled),pickled sturgeon,Pökel Stor (1659),,null,1681.0,,
Stof (Fluids),Fish,preserved (brined/pickled),pickled sturgeon,Pökel Stor (1659),,null,1682.0,,
Stof (Fluids),Fish,preserved (brined/pickled),pickled sturgeon,Pökel Stor (1659),,null,1683.0,,
Stof (Fluids),Fish,preserved (brined/pickled),pickled sturgeon,Pökel Stor (1659),,null,1684.0,,
Stof (Fluids),Fish,preserved (brined/pickled),pickled sturgeon,Pökel Stor (1659),,null,1685.0,,
Stof (Fluids),Fish,preserved (brined/pickled),pickled sturgeon,Pökel Stor (1659),,null,1686.0,,
Stof (Fluids),Fish,preserved (brined/pickled),pickled sturgeon,Pökel Stor (1659),,null,1687.0,,
Stof (Fluids),Fish,preserved (brined/pickled),pickled sturgeon,Pökel Stor (1659),,null,1688.0,,
Stof (Fluids),Fish,preserved (brined/pickled),sardines,Sarttelen,,null,1640.0,- Rentspeicher Records!,
Stof (Fluids),Fish,preserved (brined/pickled),sardines,Sarttelen,,null,1641.0,- Rentspeicher Records!,
Stof (Fluids),Fish,preserved (brined/pickled),sardines,Sarttelen,,null,1642.0,- Rentspeicher Records!,
Stof (Fluids),Fish,preserved (brined/pickled),sardines,Sarttelen,,null,1643.0,- Rentspeicher Records!,
Stof (Fluids),Fish,preserved (brined/pickled),sardines,Sarttelen,,null,1644.0,- Rentspeicher Records!,
Stof (Fluids),Fish,preserved (brined/pickled),sardines,Sarttelen,,null,1645.0,- Rentspeicher Records!,
Stof (Fluids),Fish,preserved (brined/pickled),sardines,Sarttelen,,null,1646.0,- Rentspeicher Records!,
Stof (Fluids),Fish,preserved (brined/pickled),sardines,Sarttelen,,null,1647.0,- Rentspeicher Records!,
Stof (Fluids),Fish,preserved (brined/pickled),sardines,Sarttelen,,null,1648.0,- Rentspeicher Records!,
Stof (Fluids),Fish,preserved (brined/pickled),sardines,Sarttelen,,null,1649.0,- Rentspeicher Records!,
Stof (Fluids),Fish,preserved (brined/pickled),sardines,Sarttelen,,null,1650.0,- Rentspeicher Records!,
Stof (Fluids),Fish,preserved (brined/pickled),sardines,Sarttelen,,null,1651.0,- Rentspeicher Records!,
Stof (Fluids),Fish,preserved (brined/pickled),sardines,Sarttelen,,null,1652.0,- Rentspeicher Records!,
Stof (Fluids),Fish,preserved (brined/pickled),sardines,Sarttelen,,null,1653.0,- Rentspeicher Records!,
Stof (Fluids),Fish,preserved (brined/pickled),sardines,Sarttelen,,null,1654.0,- Rentspeicher Records!,
Stof (Fluids),Fish,preserved (brined/pickled),sardines,Sarttelen,,null,1655.0,- Rentspeicher Records!,
Stof (Fluids),Fish,preserved (brined/pickled),sardines,Sarttelen,,null,1657.0,- Rentspeicher Records!,
Stof (Fluids),Fish,preserved (brined/pickled),sardines,Sarttelen,,null,1658.0,- Rentspeicher Records!,
Stof (Fluids),Fish,preserved (brined/pickled),sardines,Sarttelen,,null,1660.0,- Rentspeicher Records!,
Stof (Fluids),Fish,preserved (brined/pickled),sardines,Sarttelen,,null,1661.0,- Rentspeicher Records!,
Stof (Fluids),Fish,preserved (brined/pickled),sardines,Sarttelen,,null,1662.0,- Rentspeicher Records!,
Stof (Fluids),Fish,preserved (brined/pickled),sardines,Sarttelen,,null,1663.0,- Rentspeicher Records!,
Stof (Fluids),Fish,preserved (brined/pickled),sardines,Sarttelen,,null,1665.0,- Rentspeicher Records!,
Stof (Fluids),Fish,preserved (brined/pickled),sardines,Sarttelen,,null,1666.0,- Rentspeicher Records!,
